"x"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"H"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"N"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"S"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"E"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"W"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NE"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
"NW"
